Identificador,TipoProducto,FechaFabricacion,Voltaje,Corriente,Desempeno,ConsumoEnergetico,ValorMercado
6359,Accesorio,2022-11-25,3.1091,2.7824,40.158,7.6296,47.9054
8484,Smartphone,2022-03-07,11.1221,2.7269,53.8024,31.5635,105.6315
6412,Accesorio,2021-08-14,11.4836,3.5078,152.084,40.1975,179.7444
5266,Laptop,2022-01-09,14.0298,4.669,71.7683,65.515,197.2762
6205,Smartphone,2022-09-30,14.7927,3.3333,63.3608,50.8115,162.613
2486,Smartphone,2021-08-08,,,47.711,15.2338,73.8067
8447,Accesorio,2020-07-03,9.0408,3.5519,52.6499,32.6235,108.469
1626,Tablet,2021-07-02,14.0923,3.3113,65.7688,48.5357,158.0509
5219,Smartphone,2022-08-08,14.1202,0.5973,55.0812,6.9261,60.4477
3197,Accesorio,2020-03-24,6.7898,4.3968,58.3457,30.2807,111.0389
2595,Laptop,2022-05-26,3.8829,4.3408,46.0921,17.0742,64.7506
2262,Tablet,2020-07-01,4.2462,4.7356,54.4621,20.4163,80.7565
6243,Smartphone,2020-10-28,10.7289,3.2266,57.1423,34.4574,115.1042
2140,Laptop,2022-06-07,4.9432,3.6667,48.5587,20.0884,77.3143
1344,Smartphone,2020-08-16,10.953,4.4342,64.7999,50.2446,157.7097
4405,Tablet,2022-11-06,13.3672,2.954,61.7323,39.4841,134.9302
270,Accesorio,2022-07-08,3.0761,4.9642,52.0141,14.898,67.1232
8912,Accesorio,2022-02-24,6.0663,1.5135,41.016,10.474,50.3549
844,Accesorio,2021-10-05,11.7808,4.0158,65.0999,46.3623,147.351
2983,Accesorio,2020-10-05,11.8846,4.9865,70.5005,60.0927,179.9358
7416,Smartphone,2020-01-14,9.8911,4.7847,62.6723,47.5398,148.6815
4844,Smartphone,2022-10-05,12.0011,4.2511,63.8457,51.4644,159.4334
3574,Smartphone,2020-10-09,14.8429,4.2243,67.692,62.7148,188.0042
6482,Tablet,2021-03-19,10.1941,1.0374,46.2818,9.5243,52.1064
5773,Laptop,2022-07-19,7.4507,0.5832,35.9925,4.0236,37.9054
3830,Laptop,2021-06-29,10.1196,3.1995,52.3877,30.3974,108.6221
7707,Accesorio,2020-12-31,7.6208,3.9018,58.6862,30.7138,113.7287
5696,Tablet,2021-08-20,14.2596,2.4573,63.2783,35.0269,126.1759
2670,Accesorio,2021-12-09,3.8987,1.9519,38.7521,8.298,46.3873
7170,Smartphone,2021-09-02,,,49.9068,17.9882,77.4383
5874,Smartphone,2021-03-20,13.6169,0.9028,51.1155,14.0807,69.9556
5937,Accesorio,2022-02-16,11.3235,4.4561,63.3296,49.6685,154.2891
5303,Laptop,2021-06-29,3.7007,3.9179,44.476,12.95,60.9691
3675,Laptop,2020-12-29,3.3604,4.7218,50.641,16.2642,71.6482
499,Tablet,2020-06-01,4.556,0.8516,35.8543,4.4189,31.656
3498,Laptop,2021-02-10,14.9014,0.9626,56.3112,12.735,68.626
6418,Accesorio,2021-04-19,6.228,4.3238,48.3256,26.5269,97.7455
5978,Laptop,2020-02-23,14.6853,4.813,78.7332,72.6621,217.6799
4021,Accesorio,2021-02-07,14.2447,3.6859,61.8564,53.5414,170.3184
6094,Tablet,2020-08-31,7.5664,4.7828,62.6816,34.762,122.9572
7837,Accesorio,2021-07-15,6.2583,1.6611,39.7644,11.8581,59.2024
7679,Laptop,2021-09-17,10.3382,3.1006,50.4677,32.3727,108.0215
300,Smartphone,2020-08-20,,,66.7279,50.4374,152.952
1944,Smartphone,2021-08-07,12.903,4.6685,71.8608,61.6615,191.0984
8962,Smartphone,2020-10-08,9.5381,3.5891,56.2797,34.4844,117.3704
5567,Smartphone,2020-01-18,6.0966,4.3332,57.5275,26.0366,97.5169
4214,Smartphone,2022-07-23,6.034,4.5665,60.417,27.806,104.881
2569,Tablet,2021-07-15,13.6228,1.4578,56.1843,19.5542,87.0874
2329,Tablet,2020-04-30,,,52.4522,21.9456,91.3156
7597,Tablet,2021-06-29,11.9808,2.5182,61.1355,31.4314,110.0243
4194,Tablet,2022-06-06,12.606,0.7662,46.5788,10.2019,53.7264
5688,Smartphone,2021-12-16,,,29.8496,3.2866,39.6282
1340,Tablet,2020-04-09,3.9694,3.505,41.6239,14.7068,61.1312
234,Smartphone,2022-10-14,,,53.6634,19.8286,86.3204
363,Accesorio,2022-02-11,10.9355,4.2494,63.6826,45.617,143.1137
6197,Accesorio,2022-10-24,3.1423,3.5694,47.4173,11.1588,60.0822
5605,Tablet,2022-04-07,5.6635,3.0201,45.4096,18.2248,75.1711
1230,Laptop,2022-08-03,12.5584,2.6388,56.3387,32.7373,114.45
1624,Tablet,2020-09-15,10.201,4.5001,63.5699,46.0855,147.5538
3390,Accesorio,2022-07-26,7.8791,4.2764,56.7215,31.7956,114.2777
2462,Laptop,2021-01-15,,,66.7695,48.6501,147.5978
1348,Accesorio,2021-01-12,14.268,2.2507,65.1269,32.7663,119.5055
4695,Smartphone,2021-03-08,8.2175,1.6906,48.0269,13.2628,69.0193
5960,Smartphone,2020-08-17,10.5793,2.9418,55.8881,31.5095,106.5536
2146,Laptop,2021-11-12,12.2908,1.9584,48.2257,23.0787,86.3143
7355,Smartphone,2022-01-16,10.6594,3.4059,53.6682,37.7229,116.61
963,Smartphone,2020-07-08,11.6217,2.9554,56.8884,34.4038,112.4827
4779,Smartphone,2020-04-04,12.511,4.9497,68.7798,62.2099,184.2838
4743,Tablet,2022-06-15,8.9628,3.613,51.7196,32.3083,109.8833
5255,Tablet,2020-11-29,14.963,2.7772,56.8914,42.2916,134.4635
850,Laptop,2020-08-28,10.8269,2.3335,45.4923,24.8657,88.0148
6808,Accesorio,2021-05-25,4.3957,0.6483,32.399,3.5858,33.496
3704,Accesorio,2020-07-15,14.7078,3.3294,66.5435,49.8482,159.437
6289,Laptop,2021-04-19,6.0124,0.9751,38.7781,6.0136,39.38
8202,Accesorio,2022-12-04,9.8473,4.686,64.1689,47.111,150.2308
1485,Tablet,2021-09-05,5.2357,3.5491,47.3206,18.8936,74.168
7704,Tablet,2021-05-09,10.7741,3.4895,61.4422,37.7601,126.3336
1258,Tablet,2021-11-12,10.379,0.5785,45.9558,6.4899,44.5177
396,Accesorio,2020-03-19,9.1953,1.4475,40.8471,13.7644,61.6134
6410,Accesorio,2021-10-12,9.1529,3.9513,61.5944,38.5571,129.7182
4622,Laptop,2020-03-11,11.2703,1.4881,51.3704,15.5448,69.2489
4412,Accesorio,2021-08-13,3.3462,2.3343,39.1847,6.96,43.6313
4735,Laptop,2022-10-19,12.9746,4.503,66.6927,58.0496,177.8825
7453,Smartphone,2022-05-26,5.9011,2.0084,42.3936,11.9618,56.454
8170,Accesorio,2020-06-16,10.3935,0.6302,46.2826,7.721,44.587
7235,Accesorio,2020-07-17,5.5779,2.6856,43.0808,14.6649,68.4583
3181,Tablet,2022-01-11,10.3416,3.2788,58.8867,33.9137,114.7259
3189,Accesorio,2021-09-22,9.3318,2.4298,47.8521,23.7947,89.7454
7530,Laptop,2020-03-18,10.0289,0.9199,46.3127,8.671,49.4497
3838,Accesorio,2021-07-07,6.5996,3.7067,53.9226,24.983,100.2131
6757,Laptop,2022-01-18,3.1716,3.2036,40.0133,11.3381,59.2364
6561,Smartphone,2020-12-01,7.0517,1.6613,41.8194,12.7638,64.0693
5194,Accesorio,2020-07-25,12.7777,4.2056,67.518,52.7174,166.7878
6828,Laptop,2021-03-18,4.6509,0.7635,34.6328,2.6926,29.4192
4879,Tablet,2020-07-10,6.7342,1.1074,32.7059,8.2312,43.7998
1458,Smartphone,2021-08-01,4.4982,3.4429,46.8807,13.8848,60.8371
5678,Tablet,2021-05-02,10.6158,2.4501,50.5037,24.4909,92.1113
442,Tablet,2021-03-28,5.2552,3.8564,51.105,20.6599,80.4466
1650,Tablet,2020-07-02,13.9564,4.9939,76.7896,70.6564,213.8576
2148,Laptop,2020-01-11,4.0006,4.0426,51.8766,17.5069,74.4607
4848,Smartphone,2021-01-03,14.7057,2.148,59.8057,30.9973,114.7052
4805,Laptop,2021-09-29,10.8357,1.0396,47.0505,11.3121,58.6218
7582,Tablet,2021-03-18,13.1078,3.1241,56.9591,41.8572,133.7354
7660,Smartphone,2020-09-01,11.9887,1.908,48.6725,21.7928,81.4241
444,Tablet,2021-03-21,6.6139,3.5924,49.7601,23.5178,91.5101
663,Laptop,2020-10-10,9.7678,0.8116,44.7395,8.4946,51.1522
2733,Accesorio,2021-05-03,9.1272,2.2853,52.5722,22.6517,86.6859
1109,Laptop,2022-10-12,7.8044,2.4142,44.1718,17.48,76.4228
2352,Accesorio,2021-12-16,5.6225,3.1446,45.4393,18.1953,71.152
2712,Accesorio,2022-05-31,9.6554,3.1695,53.7435,31.1181,108.2617
6695,Laptop,2020-05-20,13.839,3.887,66.6693,55.6735,174.8082
3734,Laptop,2021-09-28,5.8597,1.8856,40.3968,11.4908,51.3003
6715,Smartphone,2021-11-23,,,48.88,13.7725,71.5857
4013,Tablet,2022-01-23,11.6557,0.7219,49.6057,9.1045,52.5847
1557,Accesorio,2021-10-12,7.9504,1.112,38.58,9.3773,53.6982
7460,Smartphone,2021-03-21,14.4001,4.0543,70.2306,56.7416,181.1568
4085,Smartphone,2020-04-19,6.4326,2.939,43.7256,19.4288,76.0811
769,Accesorio,2021-08-04,8.0533,1.8339,46.4405,14.5799,68.9048
4463,Laptop,2021-07-13,12.7854,3.1003,62.6222,38.4709,131.4917
2028,Smartphone,2020-02-15,5.0077,3.0263,44.4092,14.8396,64.0939
6193,Laptop,2021-03-30,5.5876,1.9864,42.7803,12.541,59.3562
3555,Tablet,2021-10-20,14.0345,4.5871,71.9524,65.2693,199.4239
3119,Tablet,2021-04-27,10.3457,3.1587,58.5936,32.1742,112.6776
8947,Laptop,2020-09-17,14.7556,2.2672,57.24,32.5145,120.3789
2622,Laptop,2022-12-02,11.77,3.9688,65.7401,47.2253,148.6827
4679,Accesorio,2022-01-18,11.6582,4.623,61.3932,53.3734,162.2771
5596,Accesorio,2022-12-04,7.5415,1.4464,39.0074,11.6269,56.9046
4887,Smartphone,2022-11-03,4.1317,1.1495,34.0661,4.4611,37.1037
8108,Tablet,2022-04-24,11.4814,2.4419,51.7728,26.9446,94.5385
7040,Smartphone,2021-10-07,9.896,2.3831,45.022,23.9004,81.7355
3879,Tablet,2022-08-08,8.51,2.0047,52.7238,17.7812,79.4236
1363,Tablet,2022-08-01,11.3739,3.748,56.7943,43.6823,131.0415
7554,Laptop,2022-12-17,7.2008,2.7838,49.2245,21.5716,85.4303
5062,Tablet,2022-11-10,4.249,4.8384,50.8495,20.0868,79.7553
6055,Smartphone,2020-01-24,10.9296,3.3682,58.0339,37.8753,122.8466
1632,Tablet,2021-03-05,3.6961,3.5794,44.3823,12.5829,59.4071
6504,Tablet,2020-07-21,11.3541,3.8608,60.3347,44.7915,140.4127
655,Laptop,2022-04-01,13.6489,3.3479,65.4045,45.1043,149.6413
1361,Accesorio,2021-02-08,10.5237,3.3232,62.0008,35.1146,118.1367
6624,Smartphone,2022-06-02,14.4122,0.789,56.7602,11.7444,68.0281
7394,Tablet,2020-03-05,6.5715,3.5421,53.77,23.5578,92.6276
8992,Smartphone,2022-04-01,12.6576,0.5811,39.9142,7.8571,45.5813
6699,Smartphone,2022-12-07,14.8514,1.3435,55.1158,18.7452,84.0935
4600,Smartphone,2021-06-02,5.865,4.3398,48.9751,25.3213,93.3413
3840,Accesorio,2022-04-02,14.0641,2.4828,60.9347,34.5922,124.5451
8822,Tablet,2022-02-14,12.1338,4.715,68.3953,58.11,176.8622
919,Tablet,2020-09-07,4.5476,2.4779,43.1712,11.2941,51.8704
7454,Tablet,2021-04-24,12.2954,4.877,63.3375,59.31,179.7756
8442,Tablet,2020-11-05,14.0732,4.5339,67.9414,64.3114,196.3781
3676,Laptop,2022-06-05,6.1914,1.4606,41.4953,10.0924,52.0446
4220,Laptop,2020-03-27,4.7866,4.4899,49.1314,21.8959,81.8771
8828,Smartphone,2020-04-16,4.0086,3.011,41.0189,12.467,55.4596
6999,Laptop,2022-11-12,,,37.2632,6.8682,52.5539
3305,Smartphone,2022-10-12,11.5834,2.6879,57.5016,32.5489,111.9176
8020,Accesorio,2021-06-13,12.2191,1.8279,53.6232,21.5265,88.2382
3256,Smartphone,2022-10-29,10.7061,2.0448,51.6457,21.9595,85.6545
7365,Tablet,2020-05-16,12.3708,2.8125,56.7812,35.3587,115.6901
4503,Smartphone,2022-05-22,8.4148,0.5301,40.1925,5.0613,45.8128
2751,Smartphone,2020-07-03,6.5018,2.543,39.1058,15.8668,65.6259
2051,Accesorio,2020-07-21,13.1162,0.8837,48.7724,12.1686,64.7485
1475,Smartphone,2021-05-28,9.9482,1.0214,41.5942,8.6306,52.4446
3360,Laptop,2021-12-18,12.048,0.6513,47.3113,6.5956,48.0497
2555,Accesorio,2021-02-07,14.9384,2.8537,59.3066,44.4855,143.6971
836,Laptop,2020-03-01,11.5098,2.2246,55.458,23.0086,86.07
2589,Accesorio,2020-07-27,3.1383,1.0522,28.1109,1.8084,27.758
1201,Laptop,2022-05-10,13.1747,4.6795,71.2809,61.766,187.1263
6967,Accesorio,2021-01-05,11.6091,2.9398,59.6067,35.0175,118.1499
7469,Smartphone,2022-01-11,14.8299,0.5983,52.8901,8.3886,54.5718
5107,Tablet,2020-05-03,8.4939,3.8249,53.2811,32.8892,112.1169
7911,Accesorio,2021-11-28,4.1883,3.8577,48.133,14.7106,65.3851
5864,Tablet,2022-03-25,11.1612,1.1359,44.5527,12.5474,59.4739
1852,Smartphone,2021-12-28,12.7242,1.5349,55.7322,21.2708,89.5366
1462,Accesorio,2021-04-02,9.5587,0.7812,46.7377,9.4909,52.9332
2142,Tablet,2021-01-29,3.591,4.2128,49.3909,16.1223,70.0235
777,Laptop,2020-08-01,6.8275,2.1027,40.7559,15.954,67.0221
4028,Accesorio,2021-03-21,13.7189,1.4693,60.524,20.3354,93.0159
7194,Laptop,2021-08-21,6.0679,3.6871,52.112,23.3609,89.2073
2266,Tablet,2022-05-13,11.3801,2.7112,55.0361,30.6257,102.405
7168,Smartphone,2021-03-01,5.8217,3.6918,54.047,21.9047,80.6553
4246,Laptop,2020-06-18,10.0195,1.1287,44.1034,10.9183,57.9899
5291,Tablet,2021-06-11,12.9638,2.252,54.0614,28.9032,109.3202
5903,Accesorio,2021-06-27,10.1909,3.9356,64.1405,40.1444,129.4169
4355,Laptop,2022-01-14,5.0569,2.7946,42.4568,16.3277,68.5372
8048,Accesorio,2021-03-08,6.9002,1.863,44.3412,11.0871,62.9072
3019,Accesorio,2021-07-22,13.13,2.2296,59.5021,28.9885,106.7801
1812,Laptop,2022-12-15,10.7727,3.6046,61.2277,39.1309,129.0033
3259,Accesorio,2020-10-08,7.6126,4.3146,59.3751,31.3129,113.4774
7499,Accesorio,2021-03-13,9.7794,2.355,46.5453,23.955,88.4681
4275,Tablet,2020-06-22,10.6656,1.2509,46.4176,12.8633,60.7929
2633,Smartphone,2020-02-02,9.5128,2.9212,55.6678,29.1623,104.965
4100,Laptop,2021-11-28,4.5099,0.7246,31.2057,4.2224,32.5355
3382,Smartphone,2020-06-18,9.0069,3.2635,53.4539,29.0947,104.5076
3221,Tablet,2021-05-08,8.4726,1.2494,41.1419,9.7159,56.2635
4099,Smartphone,2021-04-21,3.4272,2.6082,39.4563,9.2697,52.3892
4750,Accesorio,2022-04-25,4.4219,1.4012,34.4977,5.2731,35.4446
837,Laptop,2020-12-24,12.7171,4.6493,67.7385,58.1875,175.3468
2439,Smartphone,2022-05-27,13.2914,1.5794,54.4413,22.4592,91.2611
8604,Smartphone,2021-05-14,12.3179,2.3427,52.8719,29.049,103.5149
1605,Smartphone,2021-11-27,3.0996,2.6274,36.5736,10.1467,56.9375
7000,Smartphone,2022-08-27,11.5818,4.5206,67.9921,51.3856,161.1767
7324,Tablet,2022-01-24,7.2011,4.3258,57.548,30.2794,110.8182
8975,Accesorio,2021-09-16,5.1991,1.5283,37.9487,8.167,49.9941
2412,Smartphone,2020-10-29,6.6248,4.5601,57.0032,29.9861,105.3978
5482,Smartphone,2021-07-14,9.6808,0.7718,44.1308,6.0057,44.3321
2234,Accesorio,2022-07-06,14.1405,1.9799,58.4846,26.7591,104.8325
8571,Laptop,2020-11-15,9.1042,1.9228,52.3581,18.6049,82.44
934,Accesorio,2021-06-13,8.8091,3.1125,53.1945,26.687,100.0037
6143,Smartphone,2021-01-18,10.029,1.6696,53.1241,17.4063,69.8235
5916,Laptop,2022-08-07,5.1292,2.7292,43.7074,15.1122,64.6368
670,Laptop,2021-09-14,3.1083,0.7866,27.1159,1.2291,25.5467
8662,Laptop,2021-08-14,3.085,4.898,52.2903,15.2982,70.4592
6978,Accesorio,2020-01-09,12.3796,2.4451,60.3038,29.2291,109.0699
945,Tablet,2021-02-24,,,51.0624,25.8458,97.2812
5767,Tablet,2020-09-08,5.0975,1.3771,30.603,6.1074,34.3135
6229,Smartphone,2021-10-25,3.608,0.6732,31.2987,2.3281,26.7387
7792,Tablet,2020-11-26,14.0707,2.942,64.2785,42.041,140.2736
6812,Accesorio,2020-12-03,10.1734,4.2765,57.3522,43.6144,138.4701
3545,Accesorio,2020-05-01,4.782,0.7416,38.1886,4.3663,34.6276
2646,Laptop,2021-07-08,7.8807,1.9823,44.9228,15.6645,72.837
4252,Tablet,2020-08-01,7.8637,4.5138,56.153,35.0496,122.0284
3589,Smartphone,2022-04-25,6.6415,4.2715,53.6865,28.639,105.8004
3790,Accesorio,2021-05-24,11.6033,1.8553,50.2138,20.7848,82.4054
8687,Smartphone,2021-01-01,8.8082,1.456,41.4785,13.1334,61.8445
8453,Smartphone,2022-09-10,12.6842,1.8594,58.2176,23.8054,94.7478
4616,Laptop,2021-07-24,12.9773,4.2958,64.0978,53.4923,167.3399
6310,Laptop,2021-01-26,5.8002,1.1818,35.4168,5.9435,40.746
42,Laptop,2021-06-10,13.1808,3.9137,63.1622,52.2846,165.8437
5616,Laptop,2021-03-29,10.897,3.3107,61.841,35.4769,120.4433
2576,Accesorio,2020-09-10,7.8585,3.0401,50.4644,26.5827,98.7268
5700,Accesorio,2021-01-28,5.6626,0.7003,40.0708,5.8352,38.4951
6733,Accesorio,2022-05-26,3.7648,2.848,42.9001,11.0186,57.6879
1733,Laptop,2020-07-05,3.1631,1.8442,39.5674,2.7105,38.2869
5028,Laptop,2022-11-21,10.8429,4.631,64.9882,48.4941,152.7253
4965,Tablet,2020-06-30,9.9094,4.4561,61.2336,42.3006,134.8333
2077,Smartphone,2020-04-23,7.5062,1.4528,44.9234,12.3803,66.565
321,Smartphone,2021-11-24,7.653,4.8733,60.1055,37.4331,131.5845
4074,Tablet,2022-12-21,11.711,2.6111,61.8659,31.1964,106.7345
5155,Smartphone,2020-08-19,7.1103,1.8439,44.0999,13.8345,69.2144
6362,Smartphone,2022-02-14,5.4701,0.7951,32.8931,3.2101,32.25
6588,Accesorio,2022-10-02,3.4748,4.6095,49.8348,16.4344,70.2622
1829,Laptop,2020-03-09,11.8865,4.2274,60.7395,52.0826,157.6964
8109,Laptop,2020-10-15,8.9151,4.3789,61.7155,37.4772,131.0563
7559,Tablet,2022-11-12,3.8436,0.9699,29.9233,3.6545,33.5021
3904,Accesorio,2020-08-13,7.8473,0.7806,42.6399,5.705,48.5739
8146,Accesorio,2022-08-10,7.0513,0.5252,32.8971,4.4806,37.7062
3295,Tablet,2021-03-14,12.2147,3.6822,62.3654,44.4046,143.8323
7196,Laptop,2022-09-05,11.49,3.4099,56.1627,39.8605,126.1694
5754,Accesorio,2020-02-06,13.1291,1.2423,54.4009,15.7474,78.6916
2261,Smartphone,2020-12-28,10.5893,0.5331,38.0486,5.6843,41.6931
7594,Tablet,2021-09-28,4.5363,2.3147,47.2458,10.7568,51.7806
1283,Tablet,2022-12-24,3.7938,1.2703,38.9025,6.3131,40.3513
3248,Smartphone,2020-09-20,4.1421,1.4882,34.8794,6.7991,39.3423
2819,Smartphone,2022-09-21,14.8473,1.2481,57.8668,18.7761,87.4136
1517,Laptop,2021-10-11,5.6735,1.1837,36.4825,6.9208,42.2167
8339,Accesorio,2021-12-13,,,40.7363,7.6249,53.1234
4839,Tablet,2020-03-05,11.7736,4.7192,70.0047,54.7908,170.5754
5474,Laptop,2021-12-03,,,37.6888,5.871,47.3163
7761,Tablet,2020-07-27,11.1631,2.5341,59.0536,28.4689,98.7022
6533,Smartphone,2022-09-12,4.0657,1.1041,31.4958,3.4027,29.8292
1599,Tablet,2021-01-26,4.8434,1.4449,40.2322,6.1225,40.6658
1988,Laptop,2021-08-09,6.8913,0.7479,38.3013,6.5174,45.7561
7223,Laptop,2021-06-30,5.4049,4.3994,53.2421,23.9197,90.5656
5603,Accesorio,2021-12-04,12.0995,2.7232,57.9539,33.3749,114.9964
5820,Accesorio,2021-06-27,,,47.1415,15.0606,73.5184
6396,Laptop,2020-05-22,8.7124,2.8297,54.589,24.5192,96.6577
1507,Tablet,2021-07-26,3.0355,1.6789,35.3075,5.6997,38.7516
1684,Tablet,2020-02-16,7.2997,1.526,47.9427,8.8877,59.6062
2424,Laptop,2020-08-17,9.5267,2.152,49.322,21.2017,80.7966
6134,Smartphone,2021-07-02,13.4838,0.743,48.2104,10.3784,62.672
3713,Tablet,2021-10-26,11.1625,1.0773,48.025,13.6044,62.7509
7146,Laptop,2022-08-16,11.6988,2.7248,58.2226,33.1345,113.6967
1899,Smartphone,2022-03-10,,,39.1933,10.9428,60.4487
4467,Smartphone,2020-02-26,9.7448,4.8753,65.3377,47.3034,150.3095
4506,Tablet,2022-01-04,9.0605,1.7575,52.6666,15.4776,72.4711
4631,Laptop,2021-05-17,10.221,3.389,57.2379,32.1197,113.616
1740,Tablet,2021-12-02,9.6596,1.8415,47.276,16.5439,71.3745
2081,Tablet,2021-05-03,,,36.8471,8.2123,55.4882
682,Laptop,2022-02-06,10.7963,3.199,55.406,34.486,115.6651
2950,Accesorio,2020-10-21,13.4697,3.6004,67.8851,48.4516,157.1557
4850,Smartphone,2020-08-30,8.8368,0.7087,45.0404,5.959,51.0777
3137,Laptop,2020-06-01,13.1268,2.7129,58.9072,33.8461,118.2952
6465,Laptop,2021-12-04,8.1227,4.5475,56.132,37.715,126.6144
2126,Laptop,2020-02-06,4.3145,1.3825,34.9993,5.6682,37.005
1108,Laptop,2021-02-23,14.6369,4.3928,72.5818,63.0935,195.7745
7571,Smartphone,2020-03-26,8.0941,0.6462,41.0648,4.4832,45.6084
5357,Smartphone,2020-04-08,7.0943,2.9349,51.4436,19.709,86.689
5794,Laptop,2021-06-21,6.8857,4.4762,50.3757,30.2724,101.4138
6973,Laptop,2022-11-12,9.2864,3.4258,56.4396,29.2278,109.9632
6502,Tablet,2021-07-24,,,64.6773,35.4181,123.0804
3453,Laptop,2020-12-26,7.4778,2.0412,40.9816,15.0006,68.6243
656,Smartphone,2021-09-06,5.784,1.6902,44.4225,10.0955,49.9002
2380,Tablet,2022-04-30,,,41.3573,8.0831,53.8407
4066,Tablet,2020-02-18,8.5045,3.0008,56.8665,23.6662,93.2887
5791,Smartphone,2021-08-04,14.6376,2.5735,62.7256,38.6289,131.0833
4384,Tablet,2021-10-03,14.8199,0.5633,53.5788,10.0792,62.4616
8455,Laptop,2020-02-22,6.4089,4.2845,57.6502,25.7244,100.6685
5175,Tablet,2022-05-16,3.3023,4.9292,152.084,15.2156,119.535
8976,Laptop,2020-07-06,11.6532,4.6115,59.6704,53.6235,157.7053
3161,Smartphone,2020-02-04,5.2427,1.6914,34.5106,10.1647,47.8006
1423,Tablet,2020-11-12,4.0657,2.3053,39.0207,9.0925,50.3474
5584,Smartphone,2021-06-04,9.1854,4.1751,53.9405,38.5806,127.1029
8085,Smartphone,2021-01-02,5.4402,2.6298,43.8426,14.7989,67.939
5110,Tablet,2020-06-29,,,62.2057,47.7653,146.1773
8166,Laptop,2021-05-15,14.202,4.7075,72.7678,65.6387,199.4549
5831,Accesorio,2021-06-27,,,51.5135,18.2396,85.9551
956,Tablet,2020-09-27,7.8447,3.7471,60.8711,29.1637,110.7339
7868,Tablet,2022-02-17,9.5324,4.6431,67.2619,45.4898,146.3569
1565,Smartphone,2022-11-16,6.2088,2.6426,44.829,15.5964,63.5718
7088,Tablet,2020-12-11,9.5756,4.3466,59.1184,41.1371,134.3361
1757,Accesorio,2022-07-31,9.9897,2.3258,55.7453,22.9792,84.532
2407,Laptop,2020-09-06,5.8969,2.6951,45.2586,16.7769,72.3219
4310,Accesorio,2020-04-12,4.1354,0.9978,33.7934,5.5778,36.738
8543,Smartphone,2021-02-25,3.1028,4.8061,48.6487,15.9279,69.2907
1653,Laptop,2021-05-15,6.9051,2.9118,50.5597,20.9904,84.6907
8041,Accesorio,2021-03-22,4.4146,4.1337,55.1263,17.8335,76.2691
2881,Accesorio,2022-09-10,6.6146,3.0024,48.649,20.2487,84.8821
926,Tablet,2022-06-14,3.9508,1.8138,35.4192,8.3335,45.5743
7663,Accesorio,2021-06-24,7.9037,4.3997,52.4191,34.4451,119.0385
5512,Accesorio,2020-03-20,5.8251,1.7281,37.0765,7.8551,46.1754
8918,Smartphone,2020-03-01,3.4474,1.3778,31.4593,4.092,32.4748
2396,Tablet,2022-11-11,4.5364,2.6827,40.1787,10.7076,53.2101
2348,Laptop,2021-03-29,6.3602,4.1711,50.9991,26.7171,98.035
4665,Laptop,2021-01-30,4.3543,4.9417,47.2603,20.9871,82.2135
4812,Accesorio,2021-12-24,4.8184,1.7766,36.6726,8.1922,44.0884
6127,Smartphone,2021-03-04,10.329,2.3135,48.8363,25.8455,91.7685
2962,Laptop,2021-01-12,12.6176,0.829,47.3487,10.6081,57.9579
2233,Laptop,2020-03-24,11.5598,2.6727,59.1584,30.8905,111.4581
3569,Laptop,2020-05-19,12.2148,4.182,61.9886,51.1207,155.7155
1665,Accesorio,2022-01-28,14.6741,1.3221,54.812,20.4597,84.8368
7306,Accesorio,2020-07-09,5.1312,1.3091,34.5087,4.8971,33.704
6316,Accesorio,2022-06-24,10.3739,2.7848,53.1982,28.7024,100.2022
5130,Tablet,2020-05-16,,,66.3448,43.7702,136.1885
416,Laptop,2022-07-20,14.0865,4.1264,69.6915,57.6972,176.7346
6012,Laptop,2020-08-01,9.2646,3.5285,53.5625,34.0564,117.7666
1345,Tablet,2022-04-25,12.3925,2.0819,51.5233,26.7715,97.9219
5425,Tablet,2020-09-20,8.0475,2.9446,53.8545,23.5558,95.0903
3246,Accesorio,2021-03-19,4.8534,4.404,49.1452,19.1036,76.0763
340,Tablet,2020-12-06,5.9631,0.6098,40.7926,2.5021,34.6269
8506,Tablet,2020-02-20,4.2071,1.7517,34.762,7.0398,39.0227
8131,Tablet,2020-01-23,5.462,3.8917,152.084,21.8597,134.9124
1470,Accesorio,2020-03-09,11.8966,2.7706,60.9599,31.866,112.0129
6867,Laptop,2022-08-26,11.9728,2.1808,53.9119,25.1421,94.0423
2483,Tablet,2021-03-01,11.3517,1.7157,49.9978,20.379,80.359
7068,Laptop,2021-03-22,14.6231,3.8733,68.2428,57.411,175.3944
7020,Tablet,2022-02-21,8.8877,3.6985,59.0568,35.6464,126.5261
7133,Tablet,2021-12-10,7.3729,2.8102,51.9461,20.7526,85.6133
2299,Smartphone,2020-04-29,10.9832,4.4792,67.4451,50.3905,156.7599
848,Tablet,2020-01-24,5.1059,1.6115,35.219,6.4608,42.9067
7185,Tablet,2020-06-24,12.2959,0.5688,44.0327,4.814,43.0126
6509,Tablet,2022-08-18,14.0769,1.1988,56.0426,16.0702,79.8824
1799,Accesorio,2022-11-24,,,41.2644,10.4773,60.9905
7488,Tablet,2020-07-23,11.5417,3.7831,62.0891,43.7589,141.2806
3157,Smartphone,2020-03-24,8.6233,1.8884,44.7764,14.1571,66.9404
