Identificador,TipoCultivo,FechaCosecha,Peso,Desempeno,Humedad,Precio,Target
3059,Cereal,2022-06-28,2.2505,60.0322,75.969,7.1562,OK
1736,Legumbre,2022-01-01,1.9017,54.04,40.0282,8.2302,KO
478,Legumbre,2021-11-10,5.4659,75.6601,57.8016,11.481,OK
1798,Vegetal,2022-05-28,8.0123,75.8321,30.7126,37.1962,KO
1006,Fruta,2022-11-07,7.8249,75.8659,51.9394,27.7283,OK
632,Legumbre,2021-07-30,1.6925,46.2628,68.2592,6.7573,KO
5389,Legumbre,2022-06-25,5.5708,65.9802,67.1412,16.7928,OK
2641,Cereal,2022-05-30,9.9663,85.8698,74.3228,49.6442,KO
4736,Cereal,2022-01-27,4.1033,63.3518,39.8121,19.4174,OK
1521,Vegetal,2021-12-29,8.3248,77.232,78.7953,20.0646,KO
5676,Fruta,2022-10-24,5.5061,66.4927,68.1498,26.1437,OK
1399,Legumbre,2022-03-12,3.9847,59.3749,52.2074,18.3676,KO
5854,Legumbre,2021-12-17,3.6281,62.0006,66.5889,8.7004,OK
4590,Fruta,2021-04-13,2.6701,54.9472,52.7479,11.4182,KO
4215,Cereal,2022-10-17,6.9168,72.0824,74.6205,21.4181,OK
2329,Cereal,2022-01-22,2.1377,66.5197,43.4713,10.4988,OK
5381,Fruta,2022-12-09,2.0233,47.6534,44.2332,9.2025,KO
4723,Vegetal,2022-03-20,3.5221,64.1869,80.368,10.9955,OK
5187,Cereal,2022-01-21,0.6499,49.9658,64.3768,2.1983,KO
2938,Fruta,2022-06-10,8.3601,76.8878,38.5872,29.6589,KO
5450,Cereal,2022-08-09,8.6254,81.3607,34.5043,27.4766,KO
2463,Cereal,2021-05-05,8.7688,76.2001,56.3769,30.7004,KO
4867,Fruta,2021-03-20,6.9052,71.7959,65.0596,17.9403,OK
5757,Fruta,2021-12-31,,,46.503,6.6205,OK
5248,Vegetal,2022-08-10,8.3496,80.177,43.421,17.5322,KO
2997,Cereal,2021-08-17,7.5645,72.77,31.762,15.8197,OK
2918,Cereal,2022-01-27,7.5966,73.2822,41.0338,15.292,OK
3324,Vegetal,2021-06-02,1.3513,52.3897,50.1869,6.5049,KO
2621,Cereal,2021-07-04,6.6621,72.6368,80.5759,24.7801,OK
1998,Fruta,2022-04-13,5.6088,67.2276,54.8018,26.3676,OK
4302,Vegetal,2022-05-28,9.9767,71.1802,36.2514,39.3765,KO
5097,Vegetal,2021-12-10,7.1686,74.639,88.8112,26.8342,OK
3118,Vegetal,2022-07-24,5.7696,64.6139,31.1686,23.3786,OK
1807,Legumbre,2022-09-27,5.5553,65.2923,71.6895,14.7126,OK
4496,Fruta,2022-11-24,0.9269,52.3329,52.7823,3.9073,KO
1990,Fruta,2021-04-02,9.8503,80.0353,60.4596,28.9585,KO
1576,Cereal,2022-12-30,7.1956,65.1036,68.7933,31.6592,OK
2600,Cereal,2021-05-09,1.7904,56.6817,64.6747,4.4761,KO
3951,Fruta,2022-10-18,8.2168,74.7654,80.4198,36.6048,KO
1199,Cereal,2022-01-23,3.1169,63.9689,75.8964,10.9657,OK
2369,Fruta,2021-02-19,8.511,72.921,85.7275,20.0778,KO
3597,Legumbre,2022-01-30,6.8789,69.1052,75.4413,14.4162,OK
470,Legumbre,2022-02-13,,,79.1907,14.8259,OK
5581,Legumbre,2021-10-03,1.8781,56.5439,35.6425,6.7216,KO
1830,Fruta,2021-10-05,1.6882,62.3149,75.4905,4.637,KO
4957,Legumbre,2021-11-19,,,30.134,17.1223,OK
867,Fruta,2021-01-06,0.5935,51.7339,55.4828,2.2245,KO
80,Legumbre,2022-05-29,,,84.2517,46.4125,OK
534,Fruta,2022-11-09,4.159,70.7881,46.8418,20.6321,OK
1110,Cereal,2021-07-22,8.0395,83.1053,75.8776,18.7428,KO
2339,Legumbre,2022-07-07,,,44.6535,22.6672,OK
4467,Legumbre,2022-06-25,,113.5065,57.1697,11.1358,OK
4362,Cereal,2021-06-02,3.7052,54.7425,34.8714,14.7172,KO
165,Vegetal,2021-06-19,2.3482,62.2512,86.6826,7.4982,OK
4015,Fruta,2021-02-01,8.4312,67.4001,81.8222,24.6085,KO
5521,Fruta,2021-03-26,8.4543,64.7093,76.0534,41.3826,KO
4570,Cereal,2022-08-28,9.5807,80.8978,83.9882,19.9758,KO
876,Cereal,2021-09-12,3.1837,113.5065,70.1555,8.5062,OK
186,Fruta,2022-06-12,6.3799,64.0609,78.8174,30.0136,OK
2166,Cereal,2022-05-06,1.1593,50.4775,63.3307,2.9586,KO
2470,Legumbre,2021-10-11,4.2306,63.2152,85.9899,17.5148,OK
1476,Legumbre,2021-11-02,2.1185,57.1199,62.4314,7.5309,KO
136,Fruta,2021-03-24,9.9313,87.0082,86.7906,39.4126,KO
2420,Legumbre,2021-11-02,9.2536,78.3198,59.77,30.7733,KO
3937,Vegetal,2022-07-15,4.7464,69.8086,87.3742,21.7156,OK
5445,Fruta,2021-09-22,0.9944,51.3409,86.0552,3.3583,KO
4423,Fruta,2021-01-26,1.1653,61.1693,37.383,3.0851,KO
3656,Vegetal,2021-08-12,3.2275,59.4715,49.2683,14.3602,KO
4415,Legumbre,2021-09-16,3.9412,61.2928,77.8103,17.4714,OK
2892,Cereal,2022-09-23,3.4686,59.3658,77.575,8.1158,KO
2098,Vegetal,2021-12-06,0.6694,49.2727,48.9383,2.4028,KO
5734,Legumbre,2021-07-28,5.7567,62.5778,73.5556,16.0811,OK
3870,Vegetal,2021-02-08,2.6325,54.5529,33.2159,7.1773,KO
2575,Fruta,2021-06-20,6.9725,75.3579,61.1128,34.4493,OK
2501,Vegetal,2022-09-10,2.4642,54.8789,47.7726,9.6466,KO
5619,Legumbre,2022-12-18,4.0734,57.293,76.3674,10.1914,KO
2731,Cereal,2022-07-11,3.4577,60.6497,53.6202,8.0137,OK
4559,Vegetal,2021-10-01,1.304,41.6822,33.8788,3.7903,KO
1229,Vegetal,2022-02-02,0.515,55.4649,44.4936,2.2642,KO
4646,Fruta,2021-08-01,3.9331,56.6,38.3215,15.3477,KO
648,Fruta,2022-12-16,8.7311,78.2508,78.168,24.6727,KO
5674,Fruta,2021-11-09,2.1273,62.4163,43.1205,4.7535,OK
3106,Fruta,2022-06-08,7.2779,64.7684,71.9237,16.3739,OK
4956,Cereal,2022-07-06,2.5447,60.4603,81.5307,6.009,OK
2296,Legumbre,2022-03-15,5.9326,65.2817,43.8418,21.7273,OK
3039,Cereal,2022-09-08,4.4812,59.8627,62.0472,20.2573,KO
5720,Vegetal,2022-06-16,9.4486,77.9083,75.6615,19.5511,KO
692,Vegetal,2021-03-31,8.3425,74.1188,43.216,37.7165,KO
1464,Cereal,2021-05-24,9.0387,65.3271,43.8299,19.2713,KO
5930,Fruta,2021-04-28,9.2864,80.1956,66.9946,30.9188,KO
2029,Vegetal,2022-07-11,4.7595,63.132,44.4727,14.151,OK
4313,Legumbre,2022-01-22,9.3457,83.5244,31.2991,41.1007,KO
1277,Fruta,2021-07-21,6.9325,71.6221,88.6231,15.9636,OK
544,Vegetal,2021-07-26,8.1556,70.5222,69.8776,27.5706,KO
2759,Vegetal,2022-04-25,8.1153,73.3845,68.6821,23.7841,KO
4067,Fruta,2021-07-17,2.4765,56.0574,50.5718,5.1441,KO
2487,Vegetal,2021-04-23,4.8924,63.8046,42.679,23.4118,OK
5624,Cereal,2021-03-25,3.2687,67.9385,34.5843,8.4863,OK
1986,Vegetal,2021-11-11,4.8651,65.1999,86.9135,20.6941,OK
5365,Vegetal,2022-12-01,,,65.9034,22.5711,OK
2909,Legumbre,2021-08-02,6.9143,79.8643,43.9743,27.4772,OK
2999,Vegetal,2022-08-19,6.8383,67.6652,53.431,25.4672,OK
2375,Vegetal,2022-08-05,7.03,66.2898,42.3191,20.5129,OK
227,Fruta,2021-09-09,5.5079,67.7594,61.3542,26.0818,OK
5837,Cereal,2021-07-13,7.6515,75.9174,47.474,36.6315,OK
554,Legumbre,2022-07-29,,,59.9735,30.9363,OK
4158,Legumbre,2022-03-31,7.9293,73.8835,82.4085,22.6744,OK
2933,Fruta,2021-04-22,1.5218,60.5659,60.7043,6.5768,KO
1733,Cereal,2022-04-25,7.4075,72.8749,53.6216,32.3245,OK
2060,Cereal,2021-11-06,2.9944,61.8061,62.1378,12.0696,OK
2021,Cereal,2022-03-15,6.5281,79.5823,70.4195,21.4239,OK
4004,Cereal,2022-04-07,7.7332,75.9004,72.636,32.7246,OK
3869,Vegetal,2021-11-11,3.3577,66.3035,35.8745,9.5673,OK
5792,Fruta,2022-09-22,5.6605,62.7233,82.7684,27.1102,OK
5696,Fruta,2021-10-19,4.5407,61.7987,36.6562,9.5064,OK
1840,Fruta,2022-03-31,6.5239,76.9335,48.3864,19.9326,OK
5086,Cereal,2021-06-10,2.532,55.1969,81.863,5.1431,KO
5821,Cereal,2022-06-19,5.8544,74.3089,68.4452,20.9496,OK
2108,Cereal,2021-04-22,5.1885,67.8819,68.0446,14.5147,OK
3942,Vegetal,2021-02-28,1.6547,51.7822,80.2818,7.116,KO
3934,Legumbre,2021-08-31,9.5153,81.9958,49.5675,42.0541,KO
662,Cereal,2022-05-26,3.2539,64.7879,41.4916,9.6346,OK
1636,Cereal,2022-08-31,6.833,78.0159,47.172,13.6897,OK
349,Legumbre,2022-02-16,9.4473,70.6777,89.9365,45.5215,KO
298,Cereal,2022-04-10,5.2844,63.8279,72.3816,17.5177,OK
2584,Vegetal,2022-03-28,4.6007,63.0661,57.1004,10.3533,OK
3619,Fruta,2022-04-24,7.3614,67.3202,45.7193,16.7738,OK
4301,Legumbre,2021-11-19,7.1214,78.6827,66.6839,18.459,OK
5003,Cereal,2021-12-19,2.1684,57.9652,73.2033,8.3355,KO
5010,Cereal,2022-06-27,7.8747,74.2432,75.596,25.2818,OK
3678,Vegetal,2021-04-12,8.4186,77.8414,84.2126,29.268,KO
2403,Cereal,2021-01-14,7.9854,81.5843,86.7335,32.4303,OK
5470,Cereal,2021-06-15,,,62.197,24.9699,OK
1034,Vegetal,2021-10-14,,,67.3457,17.1071,OK
4688,Fruta,2021-05-17,9.6082,78.2219,51.9973,40.6065,KO
5401,Legumbre,2022-06-30,6.6705,72.048,39.0744,26.8897,OK
3703,Legumbre,2022-08-04,5.6128,60.4079,42.62,14.3958,OK
3818,Legumbre,2022-07-19,2.338,56.51,53.0898,8.5566,KO
1234,Fruta,2022-01-23,3.0293,61.8212,58.0792,13.463,OK
5794,Fruta,2022-03-10,1.5602,54.1324,84.5372,4.9128,KO
3801,Legumbre,2021-02-11,6.087,63.8473,30.2741,21.6566,OK
1586,Vegetal,2022-02-04,4.7966,69.6254,82.157,21.2683,OK
1947,Fruta,2021-11-29,4.4888,71.9783,72.3646,19.5442,OK
1592,Cereal,2022-12-19,9.6639,77.4586,52.8397,47.4138,KO
4218,Cereal,2021-10-26,6.0149,63.4188,45.5384,13.2305,OK
657,Cereal,2021-10-04,5.9244,59.8937,55.4732,22.4015,KO
2200,Fruta,2021-04-05,5.5019,71.3581,76.2634,21.1381,OK
5884,Legumbre,2022-04-08,8.8852,73.4178,86.9595,42.0349,KO
3185,Legumbre,2021-08-03,3.7911,68.5742,50.6386,15.1144,OK
1897,Vegetal,2021-01-25,4.7853,52.4313,68.3802,14.8454,KO
3559,Vegetal,2021-01-13,5.237,68.344,36.09,20.9271,OK
4227,Fruta,2021-08-20,6.1482,71.7716,59.2857,29.1134,OK
1723,Cereal,2022-12-21,8.4723,75.099,46.0973,37.3201,KO
134,Fruta,2021-05-17,1.0343,64.9454,83.2478,4.0449,KO
4097,Fruta,2022-12-20,,,78.4186,10.457,OK
4348,Legumbre,2021-11-01,0.9085,53.0931,89.3571,2.9042,KO
5166,Legumbre,2021-10-29,5.2251,60.5125,80.1182,11.4526,OK
1888,Legumbre,2021-07-15,8.6132,72.8558,45.3093,35.9388,KO
4796,Vegetal,2021-10-11,0.7958,50.519,78.7664,2.6839,KO
5575,Legumbre,2022-10-16,3.7577,55.8963,77.6268,9.6501,KO
578,Vegetal,2022-07-04,6.4903,63.5616,50.7291,19.0207,OK
3144,Fruta,2021-10-08,,,40.3767,18.414,OK
239,Cereal,2021-07-24,0.5517,58.0082,84.099,1.6431,KO
2371,Legumbre,2022-12-19,3.4581,65.8604,45.4421,11.2447,OK
5543,Vegetal,2022-01-31,,,60.9846,23.1555,OK
957,Legumbre,2021-09-25,5.2457,66.2402,57.56,23.3052,OK
5159,Fruta,2022-12-29,8.007,76.2419,80.3153,30.3371,KO
1954,Legumbre,2021-01-15,8.274,76.3711,60.7444,40.701,KO
3290,Legumbre,2022-07-09,5.5692,66.5051,42.6063,19.5658,OK
5690,Vegetal,2021-11-13,1.8379,63.5642,32.0775,8.4472,KO
1879,Legumbre,2022-02-26,0.9286,46.6076,60.6251,2.0716,KO
730,Legumbre,2022-01-15,1.4029,60.3745,43.9713,5.5319,KO
5591,Cereal,2021-02-16,5.4504,69.0064,62.3924,21.7542,OK
1010,Legumbre,2022-07-24,8.8119,85.0185,31.693,21.2781,KO
550,Cereal,2021-06-10,9.2535,72.8159,72.3846,31.6232,KO
5434,Fruta,2022-12-11,3.1456,56.8622,69.0759,9.8813,KO
5066,Vegetal,2022-02-05,4.7415,70.4499,41.676,23.2668,OK
1360,Cereal,2021-08-27,2.9414,63.0223,63.5483,10.3466,OK
3109,Fruta,2021-11-08,0.5413,40.3346,47.7426,1.3189,KO
4207,Legumbre,2021-04-09,6.4803,70.2499,81.5224,16.583,OK
160,Legumbre,2021-03-14,7.2069,113.5065,49.9404,18.908,OK
2937,Legumbre,2021-09-10,6.4396,74.5784,58.288,16.887,OK
610,Legumbre,2021-08-23,8.5218,78.7845,84.9146,39.9934,KO
5012,Legumbre,2022-06-11,3.0153,60.7078,70.2383,12.7135,OK
292,Cereal,2022-10-24,8.6581,82.3643,56.0407,37.997,KO
2975,Fruta,2021-01-18,4.5318,65.8685,70.2427,16.5201,OK
746,Vegetal,2022-07-18,9.0916,75.9317,41.5238,34.5121,KO
776,Fruta,2022-04-16,9.1911,79.2659,43.4512,20.0751,KO
2747,Fruta,2021-03-20,,,83.4098,16.4813,OK
3352,Vegetal,2021-09-15,5.6641,82.914,84.9525,15.953,OK
4674,Legumbre,2021-05-07,4.9447,66.159,83.7901,19.6007,OK
1458,Legumbre,2021-10-15,9.0214,74.3087,52.0386,26.9537,KO
3236,Vegetal,2021-07-25,6.7697,71.2208,69.3063,15.6201,OK
264,Fruta,2021-07-15,,,37.7124,3.5336,OK
1256,Vegetal,2022-02-27,9.1628,80.6557,47.0677,32.7377,KO
4399,Cereal,2021-09-29,7.1567,69.1867,84.8294,21.2678,OK
1772,Cereal,2022-05-21,6.945,113.5065,89.755,22.2068,OK
4085,Fruta,2022-05-06,6.5205,68.6969,87.1905,15.9943,OK
2976,Cereal,2021-12-18,8.6735,76.515,54.6208,38.2631,KO
1200,Fruta,2021-09-06,8.1685,68.6516,36.9912,36.139,KO
5693,Vegetal,2021-05-11,,,72.8077,13.0034,OK
4246,Fruta,2022-06-24,5.7648,69.6736,50.6769,17.2675,OK
4911,Legumbre,2021-10-20,9.5645,76.0652,44.9271,33.8982,KO
4168,Legumbre,2022-06-05,5.8001,70.3476,80.6724,21.1165,OK
90,Vegetal,2022-05-10,5.7708,63.1104,89.878,25.7429,OK
4214,Fruta,2022-05-11,,,81.0976,35.4208,OK
1512,Cereal,2022-07-08,5.3078,66.6346,45.1772,21.0979,OK
2370,Vegetal,2022-05-17,5.1511,58.4831,50.2097,23.2147,KO
5764,Vegetal,2021-08-17,2.216,64.0703,81.3593,10.0997,OK
460,Cereal,2021-09-13,1.9861,43.1478,71.4146,9.0534,KO
2218,Fruta,2022-07-03,7.8162,74.241,37.9733,21.1423,OK
4325,Vegetal,2022-05-13,7.2691,65.8609,33.0389,17.5719,OK
3646,Legumbre,2021-05-08,1.4231,58.7929,69.0701,4.7112,KO
4338,Vegetal,2022-08-12,6.6306,68.4205,86.7771,24.6449,OK
4938,Fruta,2021-04-18,0.8382,38.8524,71.1198,2.5309,KO
1938,Vegetal,2021-05-02,5.0133,68.5583,51.7007,18.3613,OK
4841,Vegetal,2021-05-16,,,86.8375,8.746,OK
3028,Fruta,2022-06-14,6.8851,75.1467,42.4348,19.3494,OK
4095,Vegetal,2021-10-08,8.6049,80.1926,79.1475,23.8655,KO
2319,Cereal,2021-02-28,3.1228,55.7462,46.9259,9.0469,KO
3184,Legumbre,2021-07-18,4.627,64.4923,30.4635,22.0388,OK
4882,Fruta,2021-08-18,6.0693,60.0556,56.9997,15.5623,OK
3589,Fruta,2022-06-16,9.0261,80.2988,46.3543,34.5499,KO
497,Cereal,2022-05-05,4.8883,62.9632,59.2655,11.3148,OK
221,Cereal,2021-12-29,6.3544,68.4987,49.8455,27.8333,OK
4501,Fruta,2021-01-21,5.7407,56.3663,34.8455,22.0637,KO
5457,Vegetal,2022-12-17,8.5269,70.9049,40.3101,36.6487,KO
2926,Vegetal,2022-06-04,8.6817,80.6552,59.8738,35.5416,KO
921,Fruta,2021-08-26,8.042,75.3699,40.0777,37.8123,KO
5778,Cereal,2022-09-20,6.5103,70.8844,64.5065,21.2839,OK
985,Legumbre,2021-05-29,3.7342,53.4917,58.5998,13.016,KO
5707,Fruta,2022-07-23,9.0446,79.6144,51.427,21.2896,KO
5430,Legumbre,2022-06-04,1.2491,64.2308,47.6443,2.5349,KO
1916,Vegetal,2021-07-16,6.4269,62.5908,53.0739,14.0589,OK
313,Legumbre,2022-09-16,5.1916,61.5119,88.5107,14.3385,OK
3214,Legumbre,2022-09-28,1.188,50.463,42.8109,4.8011,KO
2442,Vegetal,2022-12-10,2.335,54.9614,64.6367,6.1422,KO
3455,Cereal,2022-11-28,5.2189,68.5516,65.0868,20.0992,OK
3829,Fruta,2022-01-03,1.3878,57.1633,48.8175,6.8948,KO
678,Legumbre,2022-03-10,4.6395,65.0952,83.8096,22.9694,OK
166,Fruta,2021-07-31,7.451,76.1272,84.8399,20.9363,OK
4425,Legumbre,2022-05-21,6.2176,71.5782,37.4544,25.0692,OK
5133,Legumbre,2021-02-26,1.7216,47.3216,36.2896,7.7351,KO
2134,Fruta,2021-05-26,5.5361,65.6288,62.8153,25.6839,OK
2132,Fruta,2022-10-26,4.0826,66.71,30.1969,15.5595,OK
2255,Legumbre,2021-11-14,3.8725,64.6145,37.7885,17.9844,OK
4200,Cereal,2021-11-29,4.7618,68.9128,76.7087,14.8104,OK
3267,Legumbre,2021-03-26,9.4504,70.3035,49.3392,37.9728,KO
735,Vegetal,2021-12-16,0.8549,51.0712,46.0093,2.0849,KO
3738,Fruta,2021-07-27,,,71.3509,17.4767,OK
5301,Vegetal,2021-08-27,7.3208,76.228,52.0375,28.1401,OK
695,Vegetal,2022-03-14,7.2239,65.1702,85.4044,16.139,OK
3238,Cereal,2022-02-24,4.1922,56.0554,88.4343,16.768,KO
3916,Vegetal,2022-04-11,2.1382,58.4532,42.0968,9.1093,KO
4594,Legumbre,2022-03-17,7.4613,71.4185,44.8406,26.1329,OK
5437,Cereal,2021-01-20,2.1525,56.8434,86.1241,8.6115,KO
5262,Fruta,2022-07-08,,,43.1075,21.4854,OK
4057,Vegetal,2021-03-12,5.9173,75.9618,79.5076,15.8237,OK
1349,Legumbre,2021-02-23,8.5342,74.5173,56.9427,39.5849,KO
4443,Fruta,2021-10-15,5.2941,66.3453,85.1866,17.7203,OK
4000,Vegetal,2021-04-22,3.3675,66.1116,62.0547,8.6607,OK
2259,Legumbre,2021-12-27,3.3964,54.7675,51.9164,7.3429,KO
2616,Legumbre,2022-07-02,8.8391,83.9559,49.5962,40.1023,KO
515,Vegetal,2022-10-12,6.0277,60.0895,77.9915,20.4099,OK
5125,Legumbre,2022-04-07,6.5939,75.228,49.4578,13.3053,OK
4961,Legumbre,2021-11-16,6.0455,65.6678,61.9427,18.5912,OK
5323,Legumbre,2021-03-23,,,74.4746,18.9034,OK
2863,Cereal,2021-06-04,1.6539,55.9735,68.1294,5.0904,KO
3950,Cereal,2022-08-17,7.9299,70.6686,84.2966,20.6769,OK
3431,Cereal,2022-01-24,6.0016,61.1408,39.5958,20.17,OK
4660,Vegetal,2021-08-10,3.0936,60.6596,69.9749,11.4794,OK
5617,Legumbre,2022-08-01,2.1968,60.2863,52.9083,10.2584,OK
1012,Fruta,2021-04-15,9.8194,74.6817,74.851,37.0303,KO
5400,Fruta,2021-04-15,8.1157,77.3089,32.4421,35.4975,KO
891,Cereal,2022-09-18,2.7772,55.7864,70.0596,12.4892,KO
2792,Fruta,2021-12-02,6.0426,64.1443,46.3845,14.4973,OK
5358,Vegetal,2021-10-08,6.0217,65.0002,37.724,24.2508,OK
2680,Cereal,2021-05-10,7.4768,74.8875,36.1732,24.6885,OK
3461,Legumbre,2021-06-27,8.409,71.9856,63.5522,32.733,KO
4729,Fruta,2021-04-25,8.6382,77.1892,55.1141,30.3167,KO
3966,Legumbre,2021-12-28,3.8251,58.8479,53.7235,10.5246,KO
195,Cereal,2021-10-02,5.8199,72.4371,46.9256,17.8758,OK
514,Vegetal,2022-12-17,3.155,53.6598,45.9983,13.7148,KO
1639,Fruta,2021-12-10,8.0836,80.5878,54.3768,38.6481,KO
1456,Fruta,2022-08-30,4.6873,54.8139,45.0919,13.1363,KO
4306,Legumbre,2021-10-18,3.875,66.2342,50.599,8.3097,OK
4045,Cereal,2021-02-16,6.8495,69.2268,65.0961,14.8412,OK
5283,Fruta,2022-08-08,4.144,69.8579,38.365,17.3438,OK
636,Vegetal,2022-06-24,6.7878,62.3868,88.8013,22.0549,OK
5704,Fruta,2022-05-02,1.893,52.0886,47.4215,6.2818,KO
5218,Fruta,2021-08-01,8.6049,66.0857,32.1361,29.7334,KO
88,Fruta,2021-08-07,9.3129,77.7938,71.0084,28.5355,KO
1370,Vegetal,2021-03-13,2.4198,55.3407,48.2921,11.342,KO
4567,Vegetal,2022-04-15,6.7906,73.0701,62.2477,31.4792,OK
191,Cereal,2022-10-12,7.3571,65.343,69.4516,31.6207,OK
3825,Fruta,2022-10-24,7.209,83.2374,72.7627,30.0345,OK
179,Fruta,2021-10-26,2.8844,54.0206,61.0428,6.7262,KO
3925,Vegetal,2022-09-07,0.8301,61.5407,69.946,3.7397,KO
3841,Legumbre,2022-05-07,9.7001,76.7996,32.0273,46.502,KO
2589,Vegetal,2022-08-31,0.814,51.3993,33.8744,3.2709,KO
3465,Legumbre,2022-03-26,7.2651,79.0629,60.3722,33.861,OK
1688,Fruta,2021-01-20,1.0787,64.9159,81.6933,3.5631,KO
3322,Vegetal,2022-07-06,6.1916,73.7898,57.2816,24.4914,OK
1129,Vegetal,2021-04-18,5.8069,67.8077,51.4617,16.5218,OK
3068,Fruta,2022-10-17,9.2526,75.8,64.8853,36.9923,KO
3146,Legumbre,2022-09-02,9.7632,75.6563,60.0851,35.5916,KO
2560,Vegetal,2022-04-22,6.5803,64.7419,40.1321,26.1931,OK
5403,Vegetal,2021-04-20,5.9696,64.808,64.9295,23.8861,OK
1024,Vegetal,2022-03-23,2.8674,63.2515,47.4446,12.2936,OK
4568,Cereal,2022-11-06,7.2135,65.8325,68.5544,23.7175,OK
399,Legumbre,2022-10-30,2.6975,51.0827,65.0366,10.8291,KO
36,Fruta,2022-11-10,3.9946,56.7403,52.4604,18.1202,KO
2254,Vegetal,2022-01-02,4.6607,54.2732,30.4975,15.2863,KO
2657,Cereal,2021-08-14,8.7589,70.3165,32.9252,22.0397,KO
253,Legumbre,2022-10-07,4.8572,66.6147,76.7953,13.9212,OK
5164,Cereal,2021-07-12,,,51.1716,12.034,OK
5382,Legumbre,2022-03-22,1.3119,55.8316,46.2093,4.9266,KO
2941,Fruta,2021-08-24,3.4206,52.1426,87.7719,12.8903,KO
1876,Legumbre,2021-05-15,8.4428,76.6666,71.5526,33.5478,KO
229,Fruta,2022-07-03,,,52.1849,2.7717,OK
3052,Fruta,2021-03-29,3.5632,52.8059,48.0985,10.461,KO
1749,Cereal,2022-06-25,9.8773,82.8494,67.3104,42.8905,KO
4870,Vegetal,2022-01-31,6.5511,64.8466,60.1627,19.4087,OK
1645,Fruta,2022-07-12,1.2853,51.7935,30.8693,3.6415,KO
4156,Legumbre,2022-07-17,0.6793,45.8378,48.328,1.7638,KO
5361,Legumbre,2021-07-10,7.6813,73.3247,85.1237,34.2144,OK
1610,Cereal,2022-01-07,1.9758,63.0046,51.8407,4.1139,KO
2367,Vegetal,2022-09-20,0.6016,44.4976,69.1882,2.2005,KO
4726,Cereal,2022-02-09,7.5045,77.6293,56.6953,32.8207,OK
5022,Cereal,2022-08-16,2.1052,62.0186,59.7078,8.6137,OK
1020,Fruta,2021-12-21,7.4027,75.3565,45.1417,18.9404,OK
5987,Legumbre,2022-06-23,1.1375,62.7374,63.3404,2.5734,KO
2083,Fruta,2022-05-06,8.3406,78.3851,34.1017,24.2416,KO
3995,Vegetal,2022-03-05,6.4143,69.1677,48.4846,25.0621,OK
1787,Legumbre,2022-01-16,7.1685,79.394,55.5388,32.8132,OK
2124,Fruta,2021-09-06,9.8973,78.6555,36.5666,24.1814,KO
2222,Cereal,2021-11-04,2.524,62.7512,54.5067,7.7213,OK
5975,Fruta,2021-05-03,8.0077,67.5431,69.1755,17.0957,KO
1076,Fruta,2022-08-01,6.6677,61.5145,41.7016,16.4866,OK
2950,Legumbre,2022-02-26,8.5283,78.645,89.4947,35.6331,KO
3861,Legumbre,2022-02-01,1.5274,52.5822,63.8342,5.5888,KO
5928,Fruta,2021-08-13,8.7345,77.5336,60.8928,32.0105,KO
3904,Fruta,2022-12-29,3.8537,67.3214,77.6173,7.886,OK
1850,Vegetal,2022-12-13,9.9211,78.4199,53.834,20.648,KO
4446,Fruta,2021-02-06,0.7297,47.8082,64.741,1.5228,KO
2796,Legumbre,2022-10-28,8.4327,68.7487,52.2209,24.431,KO
5341,Legumbre,2022-07-01,8.9477,75.6885,66.7682,25.8617,KO
5989,Cereal,2021-05-26,4.2463,67.1989,80.8942,9.1313,OK
4605,Vegetal,2022-10-06,9.0106,72.7325,40.1717,40.3912,KO
4807,Fruta,2021-09-27,1.7098,54.3657,51.5736,3.882,KO
5881,Fruta,2022-09-23,3.8855,56.4903,79.5223,14.5679,KO
608,Legumbre,2022-11-26,2.8524,50.9225,81.7562,12.117,KO
4484,Legumbre,2022-02-17,7.6116,69.1479,35.1704,31.0585,OK
868,Vegetal,2021-07-25,2.7618,55.4933,65.0351,13.0814,KO
2800,Fruta,2021-06-10,2.8773,65.7882,77.8034,10.168,OK
5008,Cereal,2021-05-08,9.3713,84.8391,72.9278,38.1442,KO
4245,Legumbre,2021-12-22,6.5142,70.4416,34.6832,20.7819,OK
4850,Vegetal,2021-04-24,2.7025,55.9001,55.5293,5.8023,KO
3555,Legumbre,2022-08-04,3.2063,61.8464,61.9882,15.9652,OK
1274,Cereal,2022-02-28,0.9979,56.4242,53.4242,2.5435,KO
4437,Cereal,2021-01-24,8.6362,78.6343,73.4122,41.8765,KO
1116,Cereal,2021-11-07,9.3337,80.6109,76.5767,45.1749,KO
541,Cereal,2022-09-14,2.0439,54.9383,36.3183,5.3298,KO
2740,Vegetal,2022-02-08,8.3278,80.4728,75.7154,27.1249,KO
3657,Fruta,2021-06-03,1.4941,53.7733,89.6611,6.5709,KO
1467,Vegetal,2022-02-27,0.6242,45.844,32.6851,2.8189,KO
2658,Legumbre,2022-11-01,5.0915,64.4293,57.7555,20.7383,OK
5052,Cereal,2022-09-19,6.6806,70.6658,30.1509,31.2094,OK
281,Legumbre,2022-09-14,1.4034,61.4873,38.7038,4.7164,KO
2459,Fruta,2022-05-28,9.2158,76.0372,41.2739,42.0666,KO
511,Fruta,2021-08-25,1.3739,57.591,58.6558,4.0675,KO
4066,Cereal,2022-07-19,6.1411,64.3617,79.2541,30.2786,OK
