Identificador,TipoComponente,FechaProduccion,Presion,Temperatura,Desempeno,Peso,Target
2820,Avionica,2020-11-16,1.1644,63.75,38.7463,326.0507,KO
3206,,2018-07-18,4.5481,114.0725,79.1257,656.3947,Nuevo_1
7055,,2018-03-17,,,,993.5917,KO
2845,Fuselaje,2022-08-09,3.4331,-42.363,,798.3111,Nuevo_3
1240,Nuevo_1,2020-03-26,2.1691,-8.2382,53.1972,485.5832,OK
3697,Fuselaje,2018-01-31,3.9608,-14.6569,68.9814,534.1335,OK
718,Alas,2018-10-17,3.4262,118.5727,61.2066,948.3677,OK
386,Alas,2019-10-27,2.5862,-31.0056,56.6728,924.4805,Nuevo_1
966,Fuselaje,2022-09-22,3.4307,47.0445,81.6782,320.1745,OK
3676,,2021-07-16,2.2548,-6.9929,51.5527,216.0016,KO
1376,Alas,2020-12-15,4.182,112.1252,82.8198,223.3407,Nuevo_3
656,Nuevo_4,2019-05-27,4.7294,26.6278,90.3318,562.8055,OK
3415,Alas,2020-05-26,2.8485,-8.4624,64.4097,318.9076,KO
12,Avionica,2021-01-03,1.0629,51.8704,40.575,384.3751,OK
7035,Nuevo_4,2021-12-04,3.298,141.5049,52.952,457.414,OK
4266,Motor,2018-01-13,3.7491,97.9804,84.4872,724.5102,Nuevo_4
7008,Nuevo_3,2020-12-24,4.7332,98.6565,77.3102,977.3129,KO
4658,Alas,2019-05-20,4.6058,29.1097,88.2692,739.2042,Nuevo_3
2705,Avionica,2021-06-04,4.0626,30.3627,81.8269,227.9606,KO
157,Nuevo_3,2021-08-18,2.7416,14.0383,47.445,784.5253,KO
2876,Fuselaje,2021-05-06,3.3875,73.1634,44.693,153.1041,KO
3746,Fuselaje,2020-09-27,,,82.2145,261.3526,Nuevo_1
7137,Nuevo_3,2018-10-17,1.6812,115.399,,752.2393,Nuevo_2
2812,Motor,2022-12-04,1.2339,571.0855146861365,33.1822,315.0415,OK
2394,Avionica,2018-06-19,1.9024,61.2237,54.8731,258.0913,OK
1853,Motor,2020-02-06,1.2729,-39.1628,,457.7863,KO
1602,Nuevo_2,2019-10-01,3.2154,-38.3801,69.8798,298.5308,KO
7228,Motor,2021-11-19,4.5459,25.7003,81.7208,666.9301,KO
6427,Fuselaje,2021-07-07,4.9322,108.7645,,126.886,OK
4398,,2021-06-26,,,85.9936,165.5695,OK
713,Avionica,2020-07-27,3.9282,108.2454,58.2466,744.3655,OK
7240,Fuselaje,2018-10-12,2.834,115.699,167.283,935.7882,Nuevo_1
3359,Nuevo_1,2022-12-05,2.4812,-28.7329,,202.6536,KO
3962,Nuevo_4,2020-11-17,3.4093,10.4156,81.5722,368.4516,KO
5274,Fuselaje,2018-02-09,2.7977,82.8159,46.7952,838.0659,Nuevo_5
3442,Nuevo_3,2020-01-22,3.1781,-2.4791,79.3628,213.7192,OK
5009,Fuselaje,2021-12-19,3.9965,-13.4338,63.1191,560.4729,KO
2499,Motor,2018-11-29,4.745,-43.8547,78.4551,852.8642,OK
2648,Alas,2022-11-07,1.2778,,44.2676,873.4337,KO
5286,Nuevo_5,2022-12-03,4.179,74.8602,69.2309,366.1595,Nuevo_3
3951,Avionica,2018-06-24,4.2175,-36.4822,93.8941,326.0184,Nuevo_1
3806,Fuselaje,2018-06-23,2.5916,-44.1949,67.7039,789.8984,KO
4930,Avionica,2020-07-29,4.3036,19.3231,70.5357,648.4968,KO
6457,,2019-09-07,2.2224,,48.1646,361.9624,KO
1130,Nuevo_3,2018-10-10,3.0733,115.0006,,556.6828,Nuevo_2
473,Nuevo_4,2020-01-24,2.566,129.4933,50.7532,298.9936,KO
3445,Nuevo_2,2018-02-17,1.0199,,42.8108,195.9331,OK
3487,Alas,2022-06-04,4.0028,-12.2433,97.3015,362.7435,Nuevo_1
2475,Nuevo_3,2020-07-08,3.515,104.6697,73.2951,331.5137,OK
4263,Alas,2020-08-07,4.1863,7.5828,83.767,355.7833,OK
5398,,2020-10-04,3.4135,53.6292,62.1788,898.214,OK
325,Fuselaje,2022-01-12,1.1649,123.5739,51.2964,372.6204,OK
284,Alas,2018-02-17,2.876,109.3731,76.2571,580.8646,KO
4623,Motor,2018-09-03,3.25,116.2361,59.7023,150.6669,KO
4399,Nuevo_2,2020-03-22,2.7059,-21.7973,57.113,762.1048,Nuevo_4
4278,Fuselaje,2022-09-23,4.2796,-46.0953,80.0547,482.0878,Nuevo_3
2703,Avionica,2022-12-05,4.7782,2.4162,65.6228,664.4045,KO
2127,Avionica,2021-03-27,3.752,-0.9846,75.1964,135.5255,Nuevo_3
1113,Nuevo_4,2019-07-26,2.8785,113.3392,,432.2085,Nuevo_3
4035,Nuevo_5,2018-02-27,2.1472,5.6601,42.1125,263.7255,OK
383,Fuselaje,2020-01-10,2.9861,-9.0903,72.1806,139.2773,KO
2131,Alas,2020-08-13,1.5846,-23.6798,47.8405,820.0681,OK
7118,Motor,2019-03-21,4.6907,,78.4443,977.0075,OK
4675,Avionica,2022-03-13,1.6512,108.6992,50.1256,755.288,Nuevo_5
4011,Fuselaje,2021-05-10,4.0158,-19.6169,65.2533,782.8013,KO
838,Avionica,2021-01-20,4.2894,149.0184,61.2184,388.0072,Nuevo_1
5041,Avionica,2020-06-15,4.2332,-24.9127,69.1287,845.5764,OK
4524,Motor,2018-06-30,2.1766,144.5796,58.6927,287.0337,Nuevo_1
5216,Motor,2022-08-18,,,60.5958,183.8951,Nuevo_4
541,Fuselaje,2018-06-09,1.7935,84.9976,38.4717,406.569,Nuevo_5
4446,Nuevo_4,2018-09-05,3.6279,1.7193,71.7127,530.666,OK
1652,Fuselaje,2021-12-24,1.6007,,58.3546,627.6372,KO
6778,Fuselaje,2018-02-10,4.1378,37.1467,75.4902,137.9881,KO
4249,Fuselaje,2018-10-04,3.8493,25.4987,59.8838,722.9277,KO
6826,,2020-01-31,4.0619,,67.8596,399.1175,KO
2928,Avionica,2022-05-28,3.1143,126.0086,52.2895,606.054,Nuevo_3
7370,Fuselaje,2020-04-22,4.5317,23.5932,71.9771,589.5689,Nuevo_5
4697,Avionica,2020-03-17,2.7808,,51.6476,640.1132,Nuevo_5
2436,Alas,2021-07-19,4.4836,76.8375,69.0904,498.4889,Nuevo_2
4798,Alas,2019-02-22,1.5809,4.5885,33.0466,881.995,KO
1781,Fuselaje,2021-03-24,3.8139,20.0598,78.1173,977.0498,OK
3243,Alas,2022-10-11,4.4919,80.3394,73.5436,514.2726,Nuevo_2
4624,Alas,2019-04-21,,,53.5667,830.5331,Nuevo_2
5504,Motor,2020-04-08,2.4898,6.3249,39.5441,982.2761,KO
1831,Fuselaje,2019-02-28,2.2864,38.4328,49.5405,940.4197,OK
5758,Alas,2022-08-07,3.2714,-2.5922,71.9679,991.212,Nuevo_3
3886,Alas,2021-05-04,2.3643,40.5328,47.8163,181.4593,OK
5812,Nuevo_5,2019-07-24,3.4104,-40.0911,48.7013,629.5315,KO
2140,Motor,2021-06-04,3.8226,77.6671,99.0703,966.5547,Nuevo_5
3170,Alas,2018-10-08,2.2532,32.7065,46.9526,188.107,KO
7131,Avionica,2019-04-08,2.9821,50.8939,60.6929,438.1738,OK
906,Alas,2021-12-04,3.4085,12.4225,83.0259,564.8113,KO
4922,Nuevo_3,2018-07-17,3.0007,136.8851,69.3965,292.2497,OK
637,Nuevo_4,2021-08-22,2.3395,101.6988,61.9467,141.7786,Nuevo_1
1898,Motor,2018-04-11,2.4665,-21.4922,59.5326,604.3702,Nuevo_4
6421,Nuevo_5,2018-06-17,1.7625,-10.1328,38.1863,190.8745,OK
605,Alas,2020-01-17,1.1049,3.8545,52.5928,876.6517,KO
5613,Nuevo_4,2018-08-18,2.1407,73.5571,43.9553,454.7031,KO
582,Alas,2018-08-03,4.2367,-42.7771,92.7475,349.2981,KO
1100,Avionica,2019-03-20,1.2224,143.902,47.5695,653.8436,Nuevo_4
1881,Nuevo_1,2021-01-21,2.3447,30.8014,59.5871,742.9604,Nuevo_5
2249,Fuselaje,2022-04-16,4.818,90.2815,,362.2049,OK
5572,Fuselaje,2020-06-28,2.305,70.4778,35.8109,280.9993,Nuevo_2
554,Alas,2020-08-10,3.232,,70.3711,635.5449,OK
1095,Alas,2020-03-17,2.5935,-45.893,50.4888,847.0779,OK
5048,Avionica,2020-09-09,4.9082,126.8908,104.8834,238.8271,Nuevo_3
954,Motor,2018-06-20,1.7651,20.0423,43.153,518.6372,OK
6723,Fuselaje,2018-11-14,4.5365,80.9983,85.0831,104.6078,Nuevo_4
7190,Nuevo_3,2018-09-18,2.3715,-38.8275,39.598,864.4288,Nuevo_1
3116,Motor,2021-04-27,2.066,-33.6223,64.2121,773.268,OK
7034,Motor,2020-09-17,10.649142426172649,101.4926,55.3106,731.3191,Nuevo_2
7138,Fuselaje,2021-08-22,4.4723,58.5992,72.3353,375.5048,Nuevo_3
2248,Avionica,2021-12-24,3.2836,107.6213,57.2378,592.5729,Nuevo_2
7243,Avionica,2019-09-18,4.5192,-32.9595,92.3218,425.68,OK
4646,Motor,2019-05-12,4.7021,83.1578,71.5904,305.9192,Nuevo_4
4523,Avionica,2021-12-22,2.583,78.1116,62.5701,593.6603,Nuevo_3
2345,Motor,2019-01-21,4.6828,74.4537,80.502,800.7906,Nuevo_1
1168,Nuevo_4,2022-05-10,2.4527,-39.9084,52.605,479.4832,OK
4772,Motor,2020-06-30,3.3721,,68.3523,217.129,KO
6896,Nuevo_5,2022-12-26,3.2447,78.2521,52.0727,626.7483,OK
1702,Alas,2021-12-10,4.2215,55.5289,82.1339,147.1514,Nuevo_4
2378,Motor,2020-01-01,3.302,70.0613,61.5433,268.2373,OK
6878,Fuselaje,2018-04-13,3.4185,27.8132,,474.4756,KO
5942,Alas,2022-04-05,3.7095,-21.944,61.3955,711.2898,Nuevo_1
6137,Avionica,2021-05-05,1.073,114.507,48.3545,511.5849,KO
2003,,2018-11-01,3.133,1.1991,73.2694,662.5824,KO
843,Alas,2019-08-15,3.6884,-11.1329,,107.5483,Nuevo_2
4402,Avionica,2021-01-18,1.8212,3.6819,46.9346,216.2344,OK
2100,Motor,2021-05-09,2.4381,94.6806,53.9702,931.5089,OK
645,Avionica,2020-02-20,4.6269,87.8584,66.4775,965.0651,KO
5165,Nuevo_4,2020-06-12,1.8253,17.8674,51.0494,237.002,KO
6522,Avionica,2020-05-18,4.5393,26.0895,78.5056,234.0465,Nuevo_5
7383,Nuevo_5,2018-04-04,3.439,-30.3942,75.1423,580.0907,Nuevo_3
2681,Motor,2018-06-08,4.1371,103.9381,67.904,222.4951,OK
2364,Fuselaje,2021-11-16,2.1957,100.0071,52.8806,642.2643,OK
786,Nuevo_5,2020-11-25,3.3667,63.6645,40.8835,163.5074,KO
6997,Fuselaje,2021-08-19,4.9197,,79.2206,620.5119,OK
4724,Alas,2018-08-18,2.2578,-24.2777,37.9535,357.2575,Nuevo_3
4340,Motor,2019-06-25,1.4976,-27.8623,46.8235,328.4346,Nuevo_3
2904,Fuselaje,2019-08-23,3.8595,-27.3428,67.8449,225.9067,KO
7465,,2021-05-17,2.4267,144.2109,53.492,189.742,Nuevo_5
5787,Nuevo_5,2019-08-31,4.4708,149.7386,68.2602,727.2023,Nuevo_4
2460,Avionica,2020-05-02,,,40.9121,228.7453,KO
2260,Nuevo_3,2022-03-29,2.7269,58.3732,70.0389,110.2916,Nuevo_1
3119,Motor,2018-11-10,4.0085,-28.933,75.4482,762.3619,OK
4742,Alas,2020-05-27,2.6161,39.57,73.2987,243.9328,OK
4601,Nuevo_5,2020-02-26,3.7471,-5.0371,71.6439,117.1328,OK
1699,Fuselaje,2021-08-31,4.4363,,72.9775,495.6091,Nuevo_2
6125,Motor,2021-03-31,1.8464,-5.9935,65.3781,292.5765,Nuevo_3
7145,Alas,2018-04-25,1.4662,-3.5719,59.921,391.639,KO
1218,Fuselaje,2019-09-12,4.2477,-11.5028,60.4214,137.3665,KO
945,Motor,2021-10-07,1.105,41.6126,,725.7144,OK
1247,Fuselaje,2018-07-22,2.8571,140.1253,57.6307,127.4103,Nuevo_1
7324,Avionica,2021-05-22,3.6917,110.0255,68.7205,901.6979,OK
1245,Motor,2018-05-30,4.2364,136.5397,64.8864,435.7871,Nuevo_1
5134,Avionica,2021-05-11,2.8472,132.7096,64.0091,607.932,KO
3504,Alas,2020-03-16,2.5195,-27.2256,53.2855,396.9495,Nuevo_5
1948,Fuselaje,2022-06-28,2.9683,18.1022,66.1943,349.4168,KO
5865,Avionica,2020-02-15,1.7265,60.1128,55.8541,884.6636,Nuevo_3
929,Avionica,2018-04-30,3.9287,-48.4282,77.0425,479.2606,KO
3816,Fuselaje,2020-10-27,4.5927,4.745,61.5756,497.9131,KO
4962,Motor,2021-10-19,2.8792,-14.5212,73.7919,892.2901,OK
7498,Alas,2018-11-03,2.0771,3.1774,38.8397,550.8609,Nuevo_1
3284,,2019-06-16,1.1241,57.7509,41.9497,527.2008,KO
673,Avionica,2021-11-24,4.0909,144.9756,80.3022,120.7833,Nuevo_4
7149,Nuevo_3,2022-08-14,3.3839,29.4747,70.8341,962.2606,KO
18,Motor,2020-04-30,1.6753,86.0557,39.335,383.2057,Nuevo_3
3881,Fuselaje,2018-11-08,1.0727,114.2283,26.7436,651.7587,OK
4250,Nuevo_3,2020-07-27,2.6511,22.0946,61.4459,687.4271,Nuevo_3
1767,Nuevo_2,2022-03-13,3.0823,-41.1696,64.511,649.713,KO
2658,Alas,2019-04-26,4.5705,40.2357,76.9503,113.7038,KO
1586,Motor,2020-08-28,1.657,54.4093,58.0258,144.3727,OK
2063,Alas,2022-09-12,1.935,103.8772,52.6845,948.9584,OK
4951,Avionica,2019-03-24,3.9155,-29.5652,71.5865,894.4748,OK
6218,Motor,2020-09-10,2.1242,45.1887,59.6571,255.1595,KO
2930,Avionica,2021-05-09,3.7623,-45.0142,77.1469,734.0326,OK
3225,Alas,2018-04-12,3.2214,65.5101,67.4542,249.2045,KO
4616,Motor,2020-11-06,2.9826,-30.4971,50.0112,902.0839,KO
1468,Motor,2022-07-03,1.0355,101.2544,33.1778,989.2629,Nuevo_2
1902,Avionica,2018-01-05,3.5601,70.3722,54.3764,321.5957,Nuevo_4
2502,Motor,2022-05-30,4.3129,15.2537,70.8954,270.6562,KO
5829,Fuselaje,2018-07-21,4.393,55.4818,81.6998,452.0277,Nuevo_2
6144,Motor,2019-10-06,,,71.5802,506.141,OK
5104,Fuselaje,2018-09-29,2.4842,29.203,63.8917,892.3428,Nuevo_5
2272,Motor,2022-10-22,3.2212,-46.9676,,262.6281,Nuevo_5
6455,Motor,2021-07-02,4.7728,51.9771,79.5033,195.8376,KO
4190,Fuselaje,2021-11-14,2.6984,-41.4963,66.3165,903.7171,KO
2125,Alas,2020-11-24,2.9344,121.9865,57.9159,608.505,OK
5465,Avionica,2020-04-07,3.2752,47.6697,66.4845,560.9761,KO
6335,Alas,2018-10-22,4.763,-17.0201,78.1233,238.6508,OK
3944,Motor,2018-07-13,2.9002,,53.771,725.7789,Nuevo_5
2938,Avionica,2021-01-31,2.4884,,37.7428,806.1997,KO
7267,Alas,2020-11-11,1.2327,7.4438,51.8168,161.8636,Nuevo_1
4320,Avionica,2020-03-06,1.5667,33.4914,51.7764,160.5899,OK
3571,Fuselaje,2018-01-07,1.7317,,,337.3317,Nuevo_5
6360,Nuevo_1,2020-04-24,4.9315,-22.1155,65.8026,607.8184,KO
6666,Fuselaje,2018-01-15,3.781,-31.3049,65.2108,590.513,KO
5960,Nuevo_2,2021-08-28,3.6426,97.3614,81.3483,634.664,Nuevo_3
6015,Motor,2021-02-11,3.8619,110.6021,68.3023,165.6543,Nuevo_1
6541,Alas,2018-11-12,2.1608,147.9145,32.8786,735.8718,Nuevo_5
4484,Alas,2019-06-05,1.4692,29.881,47.5837,643.2733,OK
6625,Fuselaje,2021-11-27,1.0896,-48.9482,36.1684,340.0689,OK
5271,Nuevo_3,2019-06-09,1.7582,2.4193,40.7225,389.0984,OK
4608,Fuselaje,2018-02-28,2.9967,,53.5195,828.0737,OK
3857,Alas,2018-05-19,2.6012,22.4652,52.1533,128.5944,OK
7344,Nuevo_3,2022-04-08,1.4637,38.5036,34.5962,778.0951,KO
4773,Avionica,2020-03-26,4.8623,129.4736,51.8444,287.0549,Nuevo_1
298,Motor,2020-03-01,3.4667,-7.1266,73.9462,316.5718,Nuevo_2
6984,Alas,2018-04-17,1.506,113.5411,44.6853,279.4471,KO
5608,Motor,2018-06-13,4.2231,-1.5484,,491.7007,Nuevo_4
3375,Alas,2020-08-20,3.7854,117.764,67.1431,373.5788,KO
1375,Fuselaje,2021-06-18,4.5415,14.0693,70.3273,672.809,OK
4591,Nuevo_5,2020-12-26,2.313,116.1813,37.9123,805.1731,Nuevo_1
6167,Nuevo_2,2022-03-09,,,42.1593,402.6089,KO
3672,Nuevo_2,2018-07-31,2.0034,-44.3964,44.3452,296.9404,Nuevo_4
6736,Alas,2022-09-10,2.6139,64.6391,65.5158,271.1219,Nuevo_4
6891,Fuselaje,2021-05-12,3.4579,41.5259,51.4831,157.2862,OK
170,Avionica,2018-08-23,4.2889,65.6618,83.2919,666.6497,KO
3488,Avionica,2020-08-04,3.0213,-4.616,72.2097,997.0654,OK
1275,Avionica,2018-11-25,3.2759,89.8134,68.2219,169.479,Nuevo_3
7265,Alas,2022-11-19,2.9244,-39.6169,67.9569,146.1224,Nuevo_3
5166,Fuselaje,2021-07-03,4.5423,98.4896,68.7449,651.2952,OK
4506,Alas,2022-05-19,2.7951,81.8824,50.988,599.8121,OK
2887,Avionica,2018-02-12,2.9739,44.4552,79.2415,596.9004,Nuevo_2
2,Motor,2020-12-07,2.1975,68.2717,39.1997,744.6575,OK
2161,Avionica,2018-12-20,4.6617,125.4759,92.4278,407.5371,OK
2447,Nuevo_4,2021-08-11,3.1883,44.7635,68.2713,665.9972,Nuevo_4
1302,Motor,2020-03-31,3.4771,90.7434,70.2742,698.1905,KO
2687,Alas,2021-10-07,1.5229,100.7571,28.2547,348.3858,Nuevo_5
2545,Alas,2022-03-31,2.4947,83.1204,60.3559,398.2978,KO
6735,Nuevo_3,2019-08-15,1.2373,111.3327,53.2946,770.1704,KO
3032,,2022-11-14,3.6164,50.3552,49.8388,754.6495,Nuevo_5
6049,Avionica,2019-01-14,1.7506,1.7399,44.7084,832.5666,Nuevo_3
2429,Alas,2020-12-18,2.9221,,72.9324,342.4393,KO
3752,Motor,2020-08-03,1.9155,139.9447,39.7795,906.126,OK
3811,Nuevo_2,2019-05-08,4.7169,91.8754,84.386,921.7824,OK
2733,Alas,2020-06-01,2.8509,25.6456,66.0256,902.7042,Nuevo_3
438,Nuevo_2,2021-08-06,4.8583,-18.4981,,748.525,Nuevo_2
1122,Avionica,2018-01-01,1.4424,,32.3117,273.9551,OK
6092,Alas,2021-11-08,2.1139,88.675,50.525,100.894,Nuevo_4
1671,Alas,2018-08-13,,,31.5304,600.9194,OK
2877,Nuevo_3,2020-01-03,2.4773,-35.9977,68.4844,226.8571,KO
6192,Motor,2019-01-03,2.9126,-33.4849,65.7371,469.8291,OK
7216,Fuselaje,2020-10-19,2.9146,58.643,74.362,597.7519,KO
3383,Fuselaje,2019-11-16,4.5202,-24.8965,85.8431,883.1488,Nuevo_2
6686,Alas,2018-08-02,3.796,25.4961,84.774,694.4064,Nuevo_1
698,Alas,2020-03-26,4.046,-6.0864,77.5714,994.7667,KO
1127,Nuevo_4,2020-11-12,2.5468,70.7525,44.5422,956.5576,KO
607,Alas,2018-02-25,,,65.7098,581.7976,Nuevo_2
4335,Motor,2019-11-09,1.5446,-6.9065,48.4024,974.4627,OK
7194,Alas,2020-06-07,4.7729,-1.1872,86.4128,266.5847,OK
968,Nuevo_4,2018-01-20,3.5813,132.8275,53.6234,277.7459,Nuevo_1
7122,Fuselaje,2018-01-03,1.012,148.6125,46.871,143.9553,KO
2588,Alas,2021-07-08,4.1436,51.0495,74.1095,840.1778,Nuevo_3
2046,Alas,2021-05-17,1.0642,54.1881,41.2063,274.3063,OK
5105,Avionica,2021-08-23,4.048,145.6717,62.8867,879.3798,Nuevo_5
5680,Avionica,2018-01-09,,,57.5007,534.3124,KO
1822,Nuevo_3,2022-02-03,1.2582,37.0748,50.4871,665.4395,KO
431,Alas,2021-07-20,1.1869,70.049,47.5403,968.7336,KO
1796,Avionica,2022-05-02,2.6428,127.5391,46.0708,581.0922,Nuevo_5
4255,Nuevo_2,2020-04-08,2.8366,114.1979,60.8669,852.7208,OK
5843,Nuevo_4,2021-12-19,3.156,37.3414,60.2167,192.7192,KO
5141,Fuselaje,2022-10-19,4.8214,119.6057,89.2133,614.2011,OK
6060,Fuselaje,2019-01-19,2.1421,30.9913,,524.4595,Nuevo_2
3978,Avionica,2018-07-14,2.2047,24.6982,43.6052,657.7683,Nuevo_1
2338,Nuevo_5,2019-11-26,1.9728,-39.0721,45.8426,886.2698,OK
3660,Fuselaje,2020-11-25,1.5229,64.9221,39.9748,836.7241,Nuevo_4
3403,Motor,2018-06-26,1.275,-5.2107,52.5462,165.6814,Nuevo_2
2013,Fuselaje,2019-05-25,4.0131,91.8993,61.387,861.059,Nuevo_3
2767,Alas,2021-07-01,1.7456,109.7688,42.3453,889.7011,Nuevo_4
1660,Nuevo_3,2018-09-28,2.5007,-15.3295,44.276,271.6313,KO
4550,Nuevo_5,2022-06-12,1.6948,5.5862,45.7092,185.7699,KO
4599,Alas,2018-07-19,4.9381,18.6943,72.3375,492.8986,OK
6691,Nuevo_4,2020-04-05,4.926,58.5998,65.1618,360.5917,OK
6204,Alas,2020-01-02,,,167.283,366.518,Nuevo_5
5962,Avionica,2021-03-27,3.1603,47.8245,59.774,286.0644,Nuevo_2
5110,Alas,2021-09-12,3.6735,,67.8801,758.5198,KO
4885,Nuevo_3,2019-10-07,4.2215,29.7043,67.0562,587.2623,KO
1144,Fuselaje,2021-07-05,4.922,-8.1981,80.5126,341.4647,OK
1018,Fuselaje,2021-05-08,2.2984,-36.7735,59.843,179.7349,KO
6751,Alas,2021-01-28,2.9648,139.423,49.2976,272.3589,KO
3968,Avionica,2022-06-28,2.8814,112.5921,72.2302,478.1411,KO
6733,Alas,2022-10-28,4.0644,76.7474,68.0539,798.8443,Nuevo_2
2300,Motor,2018-03-08,4.7994,4.5603,94.7075,966.7051,Nuevo_5
1955,Nuevo_3,2022-07-23,2.8795,145.6228,39.9808,911.0119,KO
1789,Motor,2018-09-13,4.4657,148.2294,74.1919,136.1538,OK
1604,Alas,2018-10-25,3.0724,140.7305,83.5377,461.4924,Nuevo_5
3720,Motor,2022-06-01,3.3891,82.8274,52.0004,511.4176,Nuevo_4
6739,Motor,2020-09-27,4.8738,141.7266,167.283,822.5194,KO
852,Fuselaje,2020-07-12,1.8135,67.9296,74.1443,877.4901,Nuevo_5
445,Fuselaje,2019-04-16,1.7758,32.7006,47.8805,960.6884,Nuevo_2
403,Alas,2019-01-23,2.2754,137.8159,54.6916,644.3965,OK
5522,Avionica,2021-09-11,1.7762,105.9009,40.2559,725.612,KO
6725,Motor,2019-09-12,2.5851,29.9087,,158.267,Nuevo_4
5880,Motor,2020-11-19,4.6614,57.0351,167.283,536.2891,Nuevo_5
246,Avionica,2018-08-07,4.7458,105.8155,87.1036,224.4832,OK
6290,Motor,2021-07-13,1.9528,141.8391,63.317,277.9943,Nuevo_5
1782,Nuevo_4,2022-09-07,2.6409,24.7384,50.3393,488.8024,Nuevo_3
983,Fuselaje,2022-01-25,2.1149,-31.9653,45.6389,657.863,Nuevo_2
7016,,2021-07-11,2.1114,-22.1399,41.6771,410.4818,Nuevo_3
985,Avionica,2018-05-28,1.0809,-33.47,27.4963,640.9386,Nuevo_1
5815,Nuevo_3,2022-05-28,3.4499,100.7652,68.3881,438.3054,KO
5161,Motor,2018-11-16,2.6258,91.0188,60.268,582.2945,KO
4708,Fuselaje,2018-01-21,3.6786,,58.1263,814.992,OK
479,Motor,2022-01-07,2.2011,79.1715,58.9143,506.4132,Nuevo_4
2270,Alas,2020-07-17,1.2219,78.3248,52.2611,999.7123,KO
3914,Motor,2022-06-28,4.7204,8.5347,78.4457,554.2765,Nuevo_2
4408,Nuevo_4,2019-02-20,1.0436,,33.2178,573.7106,OK
5636,Avionica,2019-03-09,2.8689,24.2449,68.5944,880.2614,OK
5206,Nuevo_2,2019-07-13,1.8021,,43.7472,893.3693,KO
2128,Fuselaje,2018-12-31,2.0571,131.8342,61.1233,156.7423,KO
672,Nuevo_4,2022-08-21,4.5419,74.9466,83.8081,702.6975,OK
6322,Fuselaje,2021-05-01,4.5968,-31.0454,72.431,696.1523,Nuevo_3
7277,Avionica,2019-11-30,1.7201,,57.5515,578.2822,OK
3315,Fuselaje,2020-10-24,2.2851,-48.3777,52.4364,555.8728,OK
4781,Fuselaje,2019-12-22,2.4009,75.0963,63.7666,125.3231,Nuevo_5
3942,Alas,2020-08-16,2.7509,58.7497,43.5038,622.9428,OK
1140,Avionica,2022-01-24,3.1126,111.8247,,509.7435,KO
811,Nuevo_5,2018-05-06,2.0875,-15.0839,41.4925,115.7427,OK
6180,Avionica,2019-02-06,4.3002,101.6185,65.8929,382.9765,OK
5562,Avionica,2022-02-23,3.729,112.5452,57.4021,270.786,OK
3622,Fuselaje,2018-03-09,3.4745,1.9259,63.562,902.7241,Nuevo_5
2595,Fuselaje,2019-11-14,2.6454,,45.9902,861.5382,KO
1026,Nuevo_2,2019-12-25,2.8898,99.8046,54.2868,412.6818,OK
4731,Motor,2019-04-04,1.9478,147.4621,53.2514,772.1555,Nuevo_5
2407,Alas,2019-05-17,1.2861,92.1842,31.9931,735.5221,KO
3907,Fuselaje,2019-10-04,2.902,77.6549,55.5428,181.6818,OK
5692,Alas,2019-08-05,2.1677,108.3586,59.6721,894.7754,OK
6246,Alas,2019-08-28,1.7278,91.4637,45.5608,396.6942,KO
2711,Fuselaje,2019-07-25,,,92.1147,247.4041,Nuevo_2
5872,Alas,2018-03-24,1.7758,111.1521,34.7064,760.5322,OK
3891,Alas,2021-07-01,3.2268,115.3321,,776.3794,OK
2940,Nuevo_5,2020-03-08,4.2527,-42.2361,77.3689,237.139,OK
1394,Nuevo_5,2020-09-05,1.8825,,50.3939,865.6178,KO
6352,Fuselaje,2021-11-27,2.8047,,65.013,250.7428,KO
3917,Avionica,2021-10-10,1.7549,,46.9068,310.2814,OK
2060,Nuevo_4,2022-10-12,1.1532,-46.1704,45.191,576.12,KO
6601,Alas,2021-09-10,,,,543.771,KO
76,Alas,2018-10-16,2.5627,,55.1229,660.9949,KO
1562,Motor,2018-03-11,,,75.3424,713.432,Nuevo_1
4260,Motor,2019-02-15,1.0761,56.4072,51.2528,139.7251,Nuevo_1
2933,Fuselaje,2019-11-02,4.493,113.3243,69.473,783.6253,Nuevo_2
3432,Nuevo_1,2019-07-10,2.8996,-9.8711,56.7641,903.9886,KO
814,Motor,2020-12-04,1.0658,116.7339,46.8507,232.0801,KO
1447,Motor,2021-08-21,4.9307,111.0606,76.3402,964.137,Nuevo_1
1233,Avionica,2021-03-30,4.3406,-38.1802,75.3176,557.0744,OK
360,Avionica,2018-05-25,3.1079,0.0725,53.9851,738.5259,Nuevo_2
1513,Avionica,2018-11-20,3.9749,-14.2327,73.7276,469.2909,KO
6720,Motor,2022-12-29,4.2529,144.5926,66.5582,239.1942,Nuevo_5
3949,Alas,2022-01-29,3.374,79.7204,76.7503,264.0983,OK
6337,Avionica,2019-08-27,2.225,147.9464,71.5738,680.8962,OK
4830,Fuselaje,2018-09-06,4.7148,16.1349,80.4781,544.3647,OK
209,Alas,2021-01-11,2.9064,,57.5326,970.0799,Nuevo_4
1993,Avionica,2020-09-14,,,63.0792,407.5574,OK
3580,Nuevo_4,2021-07-19,2.5723,-13.5299,51.7842,196.2184,OK
4168,Alas,2019-12-23,2.8168,22.114,60.0942,157.9501,Nuevo_1
